G,T,M,P,Y_star,r_star
188.60217,75.10773,2.1484315,1.8387916,168.48167,83.07243
90.19057,125.21478,2.7603526,1.2839383,78.115364,36.907772
187.85258,107.41855,0.5176699,0.5442524,153.7884,75.94305
186.97594,51.393448,1.3003126,0.98984987,177.69084,87.53176
192.30258,91.163666,2.5364316,1.3859147,165.18906,80.76438
69.58805,86.43437,1.0740309,1.7933159,77.803764,38.30296
56.276966,78.66452,2.5939784,1.0077857,74.44723,34.649677
232.51466,72.265114,1.8004464,1.9060371,200.7463,99.42853
282.1995,59.436882,0.57474273,0.93276095,241.26407,120.01586
64.07845,149.2452,1.9613599,0.64542294,50.435055,22.178656
221.29929,54.32927,1.0007523,1.0450871,200.44063,99.26273
82.98481,146.47887,1.9929439,0.7605865,64.52717,29.64331
182.83641,60.69481,0.629987,1.4992645,169.47136,84.31549
291.2947,87.869125,2.9245772,1.7452707,237.08904,116.86881
269.8274,79.51666,1.2166682,0.61694556,225.75824,110.90705
83.60753,73.2375,2.549447,0.70095825,97.8137,45.26977
252.32149,117.77678,0.9635291,1.6668434,194.86542,96.85463
240.28964,128.97974,0.7023722,1.0891163,181.56543,90.13781
174.80826,67.154915,2.241791,1.9338827,162.02408,79.85284
296.09085,76.71252,2.5014994,1.9308864,244.75314,121.08105
125.3531,125.52135,1.7387569,0.75229204,103.33059,49.354023
145.91052,93.95619,0.692868,1.6917655,128.82564,64.00327
111.823235,112.177444,1.4071224,0.52671325,99.89984,47.278408
192.9871,126.14264,0.8837806,1.5519192,148.88606,73.87354
208.09834,81.51842,2.1040843,0.8220949,181.64722,88.2642
184.96002,72.251305,1.9524041,1.2457399,167.67413,82.26979
104.670364,118.40485,2.6186526,1.9783231,90.19628,43.77447
118.729195,81.69025,2.9977763,1.3517106,117.250404,56.40744
217.51906,66.717926,1.1721592,0.8468926,193.04031,95.13609
65.3967,74.77922,2.7376018,1.5946896,81.401825,38.984215
155.53317,76.75175,2.6184568,1.1294142,145.79926,70.58121
172.23105,149.78592,1.9421456,1.923102,124.55663,61.26842
124.354515,109.616165,0.52444893,0.68911594,107.219215,52.84856
220.48976,121.53363,0.8830293,1.122484,170.81638,84.62151
183.05672,106.71624,2.2946644,0.6198664,154.59338,73.59481
262.75806,66.292694,2.678849,0.82458305,228.19987,110.851234
163.89856,136.08191,2.418037,1.0359592,126.36974,60.85076
96.1077,92.22756,1.8678153,0.7551781,96.941315,45.99731
263.31897,87.05345,0.989815,0.7390479,216.97536,107.14837
192.4561,140.74783,0.65161645,1.063936,142.3088,70.54194
139.20023,74.529465,1.0356675,0.82161206,133.57399,65.526474
92.61215,110.15292,1.7593143,0.79554456,86.38809,40.98258
204.29861,57.46582,1.9147637,1.2905211,187.70465,92.36863
55.780937,125.62115,2.707344,0.686737,55.923508,24.019423
207.92223,119.86056,0.8484453,1.6820228,162.1534,80.572266
236.80559,58.885185,2.4037695,1.744226,210.16483,103.70428
65.34994,127.90685,2.8088856,1.9400759,58.21534,27.659842
93.165955,105.502464,0.6201874,1.4823979,86.21515,42.689205
85.13427,74.181755,1.0839689,1.1791834,94.61694,46.389217
280.06332,142.63168,1.4011494,1.1189619,204.99194,101.24377
281.26508,121.47367,1.9898301,0.89346683,216.31073,105.92828
182.8251,117.57081,2.8696835,1.7601165,146.81674,71.77796
292.3507,81.42872,2.0051007,1.665321,239.92969,118.760796
133.212,72.58398,2.5957713,1.7915707,130.39957,63.750896
53.647224,73.09627,2.7614117,1.1043903,74.850174,34.924694
218.66187,118.78517,2.7313132,0.73184633,174.8964,83.7161
219.28357,113.469315,0.6099637,1.5001526,172.868,86.02739
297.5478,70.07511,0.9333341,1.9074332,247.48668,123.25402
174.96382,145.4976,1.6682703,1.1310363,129.01088,63.03045
270.7995,129.13086,1.7454388,1.8557047,203.71585,100.91732
251.62047,80.909615,1.855377,1.779585,210.8285,104.37165
265.4711,125.868965,2.8001122,1.5136889,202.60674,99.45351
50.95849,78.805084,2.8821657,1.0471637,70.84297,32.669125
277.93225,115.69139,1.3842738,0.9984865,215.20729,106.21724
68.44339,141.61664,1.1721287,1.1186854,53.977833,25.941135
287.0639,55.7734,1.8512455,1.1937158,247.64392,122.27114
169.81992,75.13965,1.9081615,1.0956349,155.87097,76.19387
64.22286,97.17422,2.5208993,0.5194294,75.44626,32.869915
209.7616,107.45628,2.1940916,0.73559827,172.32379,83.17915
149.55666,58.881306,2.1395144,1.0121584,148.89679,72.33458
62.72583,67.10492,2.160365,1.8263093,82.02049,39.82734
129.68272,95.211075,2.6806614,1.5598874,118.56645,57.564747
187.88815,92.79111,2.4944515,0.5669383,165.00946,78.10485
272.35583,110.78473,1.6270483,0.7130534,214.60612,105.02128
136.57129,106.35339,0.877779,0.8099462,117.80483,57.818657
249.24599,110.2571,2.5928698,1.9612787,196.95415,97.15504
190.65356,103.314674,1.6480889,1.4356781,157.82901,77.76658
179.21349,105.74686,0.8544848,1.8507535,147.63484,73.35571
198.91812,97.11406,1.5416816,0.6443649,168.16772,81.6913
92.966415,117.95613,2.6697495,1.9506211,82.092896,39.677788
71.10022,134.12482,1.1754231,1.86029,58.492165,28.614231
135.72354,75.047485,1.629471,1.3020263,130.85574,64.17638
58.51825,74.097435,2.1716902,0.89926195,77.77837,36.474216
116.70618,121.945755,2.6488466,1.543989,97.835655,47.202232
180.75073,63.843315,1.5629194,0.8470012,168.66801,82.48876
92.67384,132.49289,0.8521386,0.93908453,74.994965,36.59006
123.1505,123.09893,1.2274611,1.5313439,100.63875,49.51782
152.5392,107.2316,1.3465081,0.6739446,130.14009,63.0721
160.59958,78.29296,1.8863624,1.4325137,147.32677,72.34655
105.99818,101.49928,0.9012576,1.210002,97.56307,48.036686
181.00638,60.467316,2.8514054,1.2569841,170.9021,83.18257
157.45494,55.015915,2.0795465,1.2843654,155.48828,76.12504
210.74945,147.08517,0.84953713,1.4308383,152.6327,75.72263
180.64594,55.153687,2.4326258,0.801718,174.01591,83.97368
112.57878,58.5123,1.8130814,1.5586891,121.28416,59.47887
131.96451,80.57764,2.9730117,0.54643667,131.78526,60.45191
173.55928,102.80787,1.7248812,1.5655065,145.77011,71.78326
97.00184,111.451706,1.7335156,0.6405601,89.673805,42.130646
184.78563,75.36088,0.5435971,1.9717705,164.37175,81.910194
166.17429,95.148056,0.71751225,1.430364,142.92049,70.958626
223.49731,88.83451,1.7543714,1.4577571,187.57396,92.5835
204.58322,141.83627,2.8107958,1.4492462,152.40028,74.260666
268.54794,143.3977,0.9769978,1.3957113,195.64952,97.12475
170.87933,120.55045,1.9947404,0.9631909,137.63641,66.747246
82.636856,99.691795,0.88856596,0.52022886,83.027016,39.805485
230.87611,137.49667,0.7811794,1.6985261,170.92715,85.003624
90.52026,59.630783,1.2903755,1.7042134,104.468666,51.47716
157.81845,120.89086,0.9131503,1.1127844,126.3751,62.366947
134.52466,70.93711,0.71576095,1.2875991,130.76724,64.82774
127.56944,138.99307,1.36632,1.2017958,97.46244,47.59431
128.75201,55.80061,1.5792087,1.0806348,134.42455,65.750916
289.86505,118.57764,2.372336,1.7617048,222.43694,109.87185
246.5571,58.890823,2.3247013,0.8015971,219.30199,106.7509
209.64218,129.1824,1.7335925,0.54919547,163.17569,78.43123
292.36957,109.14249,1.4645003,1.126013,228.20377,112.80128
61.72225,142.90195,1.4844408,0.81273043,49.738605,23.042818
195.17094,62.28913,0.72326994,0.75467026,178.36731,88.225266
255.02205,132.18045,2.6189282,1.0344844,193.41217,94.17445
258.03625,66.63183,2.8712614,1.2211404,223.39981,109.34862
75.51828,73.01074,0.60077596,1.7426338,87.42952,43.370014
219.48619,119.01784,0.55648124,1.6720504,170.52936,84.93187
103.78926,91.58383,0.5787845,1.8604923,99.61511,49.496456
170.11577,60.523342,1.5483943,1.8112911,161.07964,79.68495
148.91621,57.454346,1.7469816,1.4755665,147.7225,72.6773
70.62944,87.018745,0.9338011,1.2451105,78.512955,38.506504
55.7607,113.8439,2.4407213,1.226053,58.16843,27.093494
92.76276,143.91772,1.8323199,0.6807661,72.71088,33.663883
231.72131,136.77283,1.1172858,1.3214976,172.39182,85.35045
232.17944,100.81943,0.5407475,1.074627,187.6387,93.31615
66.27953,69.33031,2.7233899,1.0434297,85.64386,40.211903
128.05722,55.422302,2.9897852,1.8804651,134.27406,65.547104
177.04181,144.67007,1.8660626,1.5941355,130.41496,64.03689
66.927185,72.122765,1.1513368,1.720573,82.13703,40.399357
245.43181,91.206375,2.5447066,1.7344494,202.60162,99.833664
288.21655,59.654255,2.4866796,0.81575626,248.94333,121.42334
197.10773,65.43945,1.5706294,1.4664428,178.56155,88.20972
82.12315,109.70177,2.9222035,1.1559165,79.541565,37.242733
204.1483,87.63895,0.8263236,1.5117391,173.32726,86.11701
220.37671,105.72569,1.6067535,1.6909343,177.7441,87.92182
273.98038,99.617615,2.8093264,1.0617285,221.0727,107.890366
108.49126,102.547424,0.9765624,1.8128002,98.600136,48.76137
63.011276,90.09277,1.3644221,1.2813531,72.203766,35.037052
229.91882,98.0665,1.2185547,1.1073027,188.05705,92.92805
182.78204,121.7334,1.2382903,1.7413304,143.68874,71.133255
134.2717,136.52594,2.8510616,1.8310605,103.90732,50.396606
122.62221,142.26147,2.5204487,1.038378,94.37135,44.75839
110.54802,59.20661,0.61360216,1.6813505,118.39567,58.83289
276.18713,57.734524,0.9854716,1.0828964,238.11893,118.14942
153.43262,92.5273,1.7336885,1.227072,136.24428,66.70926
265.15088,96.18567,1.3435643,0.7169107,215.13408,105.692924
286.5812,127.59688,1.0616174,0.9301969,215.93262,106.82501
190.8345,147.06795,0.5213057,1.3487394,138.11913,68.67304
201.6272,112.839874,2.671906,1.0770216,163.48926,79.26379
166.48691,64.48706,2.4498587,1.1748332,158.54663,77.18801
260.85193,94.34051,2.1126947,1.4302738,212.28706,104.6664
62.364014,132.3364,1.4686924,0.952021,54.319714,25.617144
224.71037,118.4477,0.53834873,1.646322,174.49695,86.921486
154.6339,64.63932,1.6717436,1.9853457,148.23883,73.27739
232.07704,102.918396,2.227872,1.8475968,187.66975,92.62904
174.44324,51.721733,1.3872263,1.9101876,167.75905,83.15328
128.71674,79.852036,2.733928,1.0419195,125.752426,60.25227
161.50626,134.97017,2.035679,1.274153,124.08535,60.445007
242.4991,78.310814,1.6879754,0.99842656,206.3528,101.48574
88.18376,130.52809,2.2440119,0.8846134,74.95737,34.94198
95.98761,59.216286,2.401411,1.0820181,110.64043,53.100834
147.00046,144.20522,0.83317256,1.7064756,108.18128,53.602406
129.65942,123.85027,2.130126,0.5486397,109.36741,50.801147
224.1049,132.4005,0.6138843,0.8525194,168.64632,83.60304
259.12122,113.65465,1.4880722,1.6351724,201.96323,100.071556
161.61267,103.542336,1.3447303,1.6411374,136.51859,67.43992
293.19672,75.37573,2.7044408,1.0582116,245.059,119.97384
122.77251,72.410355,0.5459875,1.0797529,121.66973,60.3292
104.85508,65.66403,2.194106,1.1456392,113.776436,54.973045
119.03824,141.32227,0.6109761,1.7930611,89.23311,44.275814
88.878456,82.64602,2.29189,1.7919502,94.17774,45.809875
87.38327,101.21812,2.056131,0.89983594,86.58745,41.00871
63.62306,52.994656,1.2581252,1.3742983,88.326584,43.247814
64.215096,113.419395,2.119213,0.52400124,67.322876,29.617151
207.62483,82.95568,2.9497137,0.75487906,182.61894,87.401924
251.23175,60.00858,2.5110092,1.1813667,221.05545,108.40221
292.3559,106.18815,0.60941553,0.99918425,228.47346,113.62681
281.47467,53.93928,1.4260533,0.8961332,244.49554,120.65643
167.80078,95.07372,2.8838565,1.8663454,145.60497,71.25728
199.25583,59.167862,1.9433901,1.6233025,182.9639,90.284775
100.21003,131.61017,1.9041057,1.3077815,81.53993,39.313976
223.31514,60.29179,1.8391843,1.0291824,200.51013,98.46801
55.144863,108.166275,1.3105183,1.2611393,58.80244,28.362062
233.9591,124.75729,1.4230113,1.8654337,179.02168,88.74803
197.92694,60.04932,1.8329575,1.1099571,182.28577,89.491516
213.41304,132.36821,2.6909409,1.3071404,162.93529,79.409
220.76854,140.72067,1.3976896,1.4822912,163.0157,80.564926
117.6119,69.35015,1.4228836,1.694176,119.772545,59.04639
282.2633,104.186844,1.9879496,1.7093717,222.91222,110.29315
234.65656,115.162155,1.2924931,0.89886355,184.59651,90.86033
257.11182,141.41025,2.840325,1.5447886,189.95926,93.140976
191.50981,139.06348,2.6903298,1.369327,144.28653,70.17855
253.49832,58.059406,1.8025138,1.3580455,222.36942,109.85746
259.12512,59.246647,0.9416621,0.6037257,226.21188,111.546196
231.65436,55.78909,2.0998335,1.9440458,207.38655,102.613144
270.22107,77.762955,2.810064,1.5844808,226.50737,111.48017
152.32776,89.907135,2.1618004,1.3379467,136.86786,66.81817
257.19202,82.059845,2.2739463,1.5381813,214.9377,105.99052
203.7999,132.94614,1.0883576,1.063732,154.34181,76.14774
250.212,65.54138,0.5186163,0.71152663,215.96065,107.25146
296.74982,60.09368,1.2799654,1.0538937,252.23045,124.90071
203.30464,60.91417,1.7899475,0.5786867,187.81596,90.81487
128.60413,70.48714,2.8605883,1.8986385,128.08939,62.538044
162.56299,148.97324,2.0109935,1.5710101,118.385124,57.9125
210.19106,106.31407,1.5208498,1.4468151,170.36072,84.129166
196.07616,91.24567,1.4359057,0.742719,167.99675,82.065025
140.85373,85.305984,1.5109949,0.761474,131.17053,63.60096
272.93982,61.703796,1.0778385,1.6777567,233.716,116.21557
250.1009,83.035934,1.2266862,0.6423514,210.07053,103.12557
97.35579,126.34122,1.9822235,1.3954704,81.70858,39.43381
164.81482,133.7926,2.596515,1.8111222,126.718956,61.92583
163.00078,136.064,2.8117087,0.59606576,129.14046,59.8531
96.658646,103.55969,2.2313719,1.7794516,90.73625,44.114162
193.23187,72.74003,0.8862852,0.6317233,173.13838,85.16625
136.62589,70.48166,2.9055662,1.1043359,135.42786,65.08287
110.467316,148.59268,2.9570112,1.7679017,81.89779,39.276295
134.80661,54.87001,1.3785315,1.8061708,138.15074,68.31215
130.43143,111.83723,1.7930971,1.9311413,110.84722,54.4951
294.58002,95.279175,2.8814971,1.8705506,236.06674,116.492905
222.9465,146.42346,1.3104379,0.5266061,164.33528,79.67915
298.01416,129.28796,2.3425841,1.3756886,224.17648,110.38539
209.27444,87.36809,1.9579136,0.5797523,181.14853,87.19709
203.30391,58.51202,2.4467826,1.6769428,186.51062,91.79622
226.3867,106.568,2.1855168,1.4720423,182.43945,89.735054
196.45407,65.02799,2.9901695,1.8279228,179.07784,87.90307
76.90357,94.726654,2.8093715,1.4259589,81.43423,38.746944
101.08081,112.51902,0.8970785,1.7641683,88.99029,43.98664
144.71518,124.4164,2.5022411,1.2170883,117.26942,56.578785
176.87915,86.477135,1.5026882,0.647642,156.88098,76.12023
222.08931,66.24832,1.0959649,0.7567105,196.59785,96.85059
223.13103,57.416542,1.959656,1.2394459,201.31664,99.07722
274.16418,52.64012,1.5798593,0.57641983,241.47266,117.99552
200.4466,106.27164,0.93541026,1.8869187,162.62508,80.81679
132.33835,69.56804,0.6466507,0.7997113,130.15338,64.26808
80.99671,101.81332,1.053361,0.68092525,80.71617,38.811127
83.44867,76.31231,1.8786952,1.9804022,92.54185,45.322273
100.33281,66.16354,2.5117922,0.7691227,112.26162,52.865013
212.70044,133.71463,2.4865766,0.9152132,162.78964,78.677895
242.53401,128.2959,2.0833442,1.2626466,184.89746,90.798744
284.36407,135.10701,2.9357843,1.4891665,212.31624,104.18668
135.46103,147.9628,0.67939806,0.9811256,98.6202,48.617634
165.13963,63.823055,0.9632162,1.6514573,155.72307,77.27828
137.87958,73.384254,2.288074,0.76986945,135.56651,64.81121
174.54324,62.357773,0.61143863,1.3956137,162.86057,80.99217
215.12518,133.57385,2.9289014,0.512103,168.87115,78.7162
172.25357,129.46034,1.9223495,0.5765892,136.60385,64.96791
180.78685,140.53195,1.2893131,1.51552,134.40654,66.35253
190.83589,65.01423,2.8653643,1.610535,175.27545,85.85859
221.55229,73.18547,2.3328063,0.91508806,194.81392,94.85771
137.07483,148.74387,2.8012645,1.5132352,101.09348,48.695557
100.4628,60.296154,2.6917212,1.0538644,113.852425,54.37207
204.49057,66.699684,1.5324501,1.668973,183.07658,90.62006
160.19931,118.40753,2.8847299,1.3318971,131.06181,63.36503
118.371506,56.292313,1.9150765,1.0842944,127.23463,61.85113
227.49538,85.86324,1.8710396,1.3924956,191.90338,94.60803
176.13364,121.24533,2.1843486,0.5381986,143.93123,67.906975
156.81693,140.96172,0.77140486,1.6701217,116.54549,57.810852
114.489525,94.32651,1.0025958,1.9432226,106.37537,52.671734
158.55426,55.752968,2.9328127,1.8896965,155.86177,76.37888
68.709366,128.30447,0.93198955,0.8179233,60.003994,28.86254
203.4363,149.84691,2.4254203,0.9480185,149.03209,71.95765
176.87582,62.88109,2.5054615,0.9213928,167.56114,81.061356
250.85455,97.79104,0.7351873,1.364029,202.32704,100.62456
183.0713,63.83116,1.6067405,0.724802,170.86159,83.21399
184.99403,74.46904,1.7366253,0.68679965,168.12126,81.53205
209.05162,116.82632,2.677366,0.9582839,167.5312,80.97167
270.1172,123.35934,1.4079386,1.9065063,205.41328,101.96814
115.93029,120.67561,2.8790004,1.4475734,98.21615,47.11923
249.62564,52.905785,0.7011046,0.5708398,221.67041,109.607
205.57019,87.87867,2.272202,0.9000821,177.06561,86.00837
91.610405,121.30966,2.4325025,0.6558323,83.03047,37.80621
218.52336,95.35892,1.2996924,1.1537619,181.11499,89.43101
100.03332,84.54238,1.3389212,1.2737956,101.00727,49.45249
135.6524,74.17235,0.95381916,0.74916875,131.21094,64.332306
115.4164,147.40887,2.0816314,0.66504204,88.02231,40.881073
89.960724,59.977097,2.1688924,1.1021304,105.650215,50.857185
273.4464,60.61411,1.3106391,1.2937571,235.07434,116.5241
63.27239,136.43573,2.7608736,1.8013246,53.197384,25.065998
237.50188,69.62978,1.5584682,1.5221804,205.55118,101.75176
62.498512,130.21405,1.5552301,0.8132416,55.853462,26.014347
159.78674,72.4379,2.726276,0.557758,154.35703,72.290596
182.45528,93.236115,1.9690162,1.3962488,156.6672,76.92336
263.86383,75.841705,2.4191384,1.1423993,223.2814,109.52312
129.7633,141.31076,2.4867864,1.6898073,98.514366,47.785545
210.97844,134.66321,0.93179184,0.7311332,159.0924,78.271774
194.36324,102.40256,1.7341672,1.2136028,161.27116,79.20661
248.54811,101.19888,2.853947,0.70293576,204.24915,98.06455
182.43144,81.1303,0.9770566,0.87387544,161.421,79.59243
221.80557,73.27396,1.9137126,0.8074964,194.70073,94.980446
99.48865,81.08753,2.678534,1.0938071,104.09555,49.59895
88.13612,116.3726,1.8880168,1.1871654,79.63806,38.22867
286.3847,91.00663,1.4697169,1.9472182,230.92163,114.70604
83.916626,133.9389,2.2020192,1.914733,68.46668,33.083305
153.72003,107.19897,0.7160655,1.8342199,128.70103,63.960117
159.88998,100.55194,2.7769876,1.4293087,138.1747,67.14447
297.23502,68.92855,2.7319553,1.2618606,250.1485,122.90923
147.98581,120.170616,1.3999591,1.9640048,119.50647,59.040424
79.83695,53.749638,1.2978032,0.73232174,100.808235,48.63194
143.31264,111.68207,1.5054917,0.557209,122.64791,58.622112
239.47763,117.94032,2.9937153,0.8447352,189.85817,91.385086
224.53627,109.04851,1.2701745,1.8117924,178.9352,88.76654
278.4115,135.18866,2.1243038,1.9843022,206.74243,102.30067
149.41039,112.00033,0.5632596,0.94179666,123.86166,61.332756
233.88069,86.19102,2.1278353,0.76459724,198.38,96.407036
57.369995,65.01225,2.5073824,0.58371353,83.538414,37.473637
223.36748,53.594772,2.1545997,1.597517,202.79147,100.047005
232.43297,125.23412,1.6906029,0.9479439,179.18526,87.80919
255.63588,127.21688,1.841222,1.8105943,193.81396,95.89008
103.31972,61.861134,2.8324723,0.9848155,115.68239,54.96504
141.6277,113.38634,2.2932255,1.9361582,118.546234,58.088696
205.24123,81.61397,1.4611576,1.733528,177.11334,87.71375
86.173164,142.11273,0.74599195,1.7440547,65.54357,32.344048
75.56488,82.76581,2.6610122,1.6489251,85.09496,40.933704
54.744648,141.38733,1.2846178,0.64732695,45.629463,20.830233
181.97786,135.36572,2.529348,1.3529072,138.9268,67.59385
252.62349,127.654655,1.4987789,0.8025508,192.68985,94.47738
207.10748,134.17023,1.7707465,1.0195248,157.19933,76.86281
182.62062,115.59401,0.7642058,1.7145368,145.82545,72.46702
218.55324,116.9491,1.2737963,0.86888444,172.36842,84.7182
96.44948,57.49235,1.8531364,1.722962,110.07513,53.96201
188.17824,88.58511,0.5419995,1.288698,161.33456,80.246666
143.94705,94.33211,1.4927621,0.89437896,129.06134,62.86162
113.10704,124.260345,2.4763117,0.88578176,95.81575,45.112263
282.79663,80.62485,2.6285567,0.52092123,238.93832,114.423195
78.29341,122.910164,2.6707406,1.5072622,70.065094,33.260635
193.31853,133.94876,1.3687966,1.2788013,146.49284,72.17606
65.160934,121.55891,1.8483964,1.9177524,60.10947,29.090899
170.75916,125.73467,0.746935,1.5203223,133.07213,66.044754
119.45474,93.33566,2.3975148,1.4829249,111.919174,54.342834
216.14343,123.951324,1.9713203,1.2101588,167.87898,82.310524
104.807755,82.85368,2.796283,1.6005081,106.135574,51.32066
255.00494,143.31274,1.5555401,1.1387246,186.9638,92.11589
73.566635,98.71679,2.945491,1.5506974,77.239624,36.720356
250.07945,97.083405,2.3692927,0.90894365,205.03055,99.90859
81.10257,55.979366,2.8167648,1.7242577,100.55868,48.64574
241.94818,146.24411,1.6686504,1.4556601,176.06743,86.887375
122.3667,93.00438,0.7692169,1.6461957,112.49901,55.782234
174.7088,137.24045,0.76968986,1.3006499,131.10576,64.96111
152.18707,67.28974,0.57138896,1.6059633,144.66057,71.9745
256.12875,58.168728,1.9577693,1.9278046,223.7561,110.86253
215.96594,91.99684,0.78338134,1.3654149,179.93953,89.39601
64.84946,60.019993,1.3416761,1.7714663,85.96588,42.225555
186.49257,109.60788,2.385181,0.56330836,156.56879,74.05016
88.767204,100.67348,2.8863614,1.1906533,88.008194,41.579918
268.4452,81.66437,1.436497,0.5981685,224.46396,109.83049
195.53746,131.30664,2.615439,1.3036256,150.54721,73.267296
142.8524,132.39307,1.6552796,1.3908451,111.28343,54.451595
111.22883,55.852478,1.499855,1.4617833,121.263885,59.605896
218.26611,59.94397,1.6020709,0.9307548,196.95877,96.75812
100.13786,129.25116,1.1832101,1.6010735,81.47514,39.998554
234.28278,69.63201,2.0921211,0.93442297,204.98676,100.25443
243.20941,109.64822,1.7432336,1.0592046,193.36574,95.03709
251.72542,86.68375,1.1409585,1.8124717,207.8387,103.28985
207.65474,108.94112,2.545073,0.5597801,172.41656,81.66172
65.578896,72.408394,1.191577,1.4022115,81.309586,39.80501
264.91464,100.159775,0.90340185,0.60471773,212.71904,104.865585
136.22208,82.29947,2.1839316,1.5723019,128.30028,62.76114
138.04553,77.47588,1.6732416,0.62370706,133.51817,64.07636
161.57013,75.41794,1.0618887,0.545951,150.14957,73.12977
266.39185,111.16826,0.72958577,1.0410789,207.9232,103.2608
271.11584,132.35367,1.3754869,1.8498347,202.27913,100.395996
194.3015,98.76782,0.7929166,1.6289371,161.43878,80.23264
234.64398,99.51167,2.42987,1.7320217,191.24484,94.21952
58.50038,141.25342,1.5943007,1.0752733,47.652664,22.343632
175.29529,140.30524,2.3938217,1.9125104,131.1539,64.325294
64.41455,92.741516,2.3584576,0.9080224,74.260254,34.53277
217.5437,59.05754,1.8506831,1.1974998,196.57153,96.74029
85.94382,111.73341,1.5575409,0.5612887,81.7526,38.10136
130.44942,114.92893,1.1053185,1.2877871,109.43478,53.859077
262.3789,60.435223,2.0314126,1.421949,227.83928,112.49103
294.46198,55.146282,0.6630658,0.5301554,252.76833,125.13344
99.952446,105.24463,1.1408863,1.8805022,91.44216,45.1144
105.623634,148.82462,2.7468324,1.3911049,78.770004,37.41043
190.48076,55.27752,1.5073786,1.9652569,177.74875,88.10737
224.13815,75.50116,2.7584038,0.92713475,196.27704,95.16332
154.64096,82.75675,2.4902172,1.2849742,142.04486,69.08448
135.96371,55.834316,1.4864928,1.0092969,139.57764,68.31603
92.89455,69.213684,0.7438836,1.8841285,101.53997,50.37517
228.35947,139.24634,2.7538662,0.83073807,172.4583,82.91417
297.4702,138.24176,1.8553025,1.6816587,219.09404,108.44376
114.49011,63.215427,2.9312973,0.7233327,124.761314,58.328163
233.95796,101.07187,0.6194848,1.8136003,188.57002,93.94342
236.04933,59.277573,2.0075912,0.55168706,212.68626,102.70414
275.4746,120.76712,0.6730126,0.8771495,210.39207,104.42876
160.76828,65.84937,1.5982351,0.91150504,153.40388,74.94855
178.93723,74.5192,0.6543598,1.1226482,160.99391,79.91407
266.83734,76.82446,0.61227936,1.240699,222.66406,110.838524
254.01424,107.3701,1.8130583,1.4923701,201.4442,99.50724
298.46338,133.41153,2.9823465,1.9225838,222.5135,109.70552
139.17874,79.07341,1.845779,1.6918237,131.3691,64.59353
224.46083,109.2224,1.6341918,0.8883569,180.43323,88.37705
262.28452,139.81107,2.9151766,1.954736,193.84326,95.43029
90.14801,96.97035,1.8644224,1.1395562,89.455696,43.09176
199.83235,105.16286,1.0520428,0.8317784,163.76018,80.61528
147.03091,103.71273,2.544859,1.5303453,127.235085,61.954617
255.35304,99.36127,2.6419358,1.1193012,207.46928,101.374275
118.8591,130.0185,2.833873,1.9657631,95.52232,46.31953
183.76732,127.054634,2.733024,1.3336655,144.02362,69.96255
249.78883,73.22172,2.9119554,1.7463895,213.70758,105.186386
60.485382,147.7431,1.2863969,1.443113,45.444515,21.830854
69.454735,128.77025,1.9297354,0.75986063,62.33698,28.628895
110.977,92.1765,1.2938713,1.4078498,105.36369,51.76281
255.17714,143.5318,1.5836129,0.81597763,187.81398,91.966225
258.81598,102.6891,2.7382646,1.0491657,208.87317,101.82662
89.628746,131.59573,0.7623366,1.0083967,72.98805,35.73804
198.8359,57.54534,2.4330802,0.6557369,186.94972,89.764404
108.76489,144.8812,1.0277716,1.5402539,80.83622,39.750843
116.98091,147.13452,1.7568548,1.780711,86.195274,42.111042
282.8022,62.639397,1.6011726,0.5109093,243.91891,118.825485
235.37614,55.247665,1.1869652,1.6582462,209.7565,104.16247
140.81464,85.44777,1.8565938,0.65783167,132.27898,63.317192
193.40019,69.25936,1.1168021,0.51600397,175.83801,85.754684
199.21962,113.35908,2.882181,1.5086478,160.7322,78.45564
204.28012,122.25664,1.2974842,1.2333729,159.3072,78.60162
132.21515,93.629196,2.5411844,0.79021394,123.192345,58.380344
101.389305,135.08575,1.4522526,1.9215263,79.89244,39.190437
257.758,101.894684,0.7658376,1.3111985,205.56381,102.19783
191.79657,85.30441,2.7203515,0.77957755,169.70927,81.365105
227.31871,57.321457,1.4048448,1.5940549,203.34892,100.79314
127.65879,115.89106,1.2321653,1.3030837,107.15378,52.631317
235.54619,52.889717,1.8437117,1.1299549,212.19691,104.46679
265.9707,99.82902,1.7372648,0.7160811,214.94678,105.047295
251.02168,107.30833,2.1027265,1.1955904,200.11009,98.296326
208.98697,71.99759,1.4467155,1.6840253,183.93326,91.10756
297.98535,115.02101,1.3893509,0.8835958,230.08392,113.46959
174.72662,109.71954,2.4339185,1.5954454,144.24713,70.59802
201.61214,133.46112,2.3229327,0.5129435,157.56625,74.25448
293.76624,131.27237,2.8548665,0.9662248,222.08008,108.08539
296.48712,59.536194,1.8879519,1.0140537,253.20644,124.74142
122.22249,62.9009,1.4255049,0.5902047,128.08035,61.624905
287.6004,81.64883,1.4836937,1.518052,236.11847,117.08186
221.1325,64.03002,1.4952717,0.66280186,198.01888,96.75346
161.0078,115.676895,1.354966,1.6840688,130.86487,64.62785
284.14325,67.24051,1.323397,1.4035594,239.77481,118.94451
110.24635,61.82626,1.3978091,1.2599566,118.12101,57.9511
256.21857,114.563095,2.1269743,0.85016537,201.77455,98.385445
